"Time","Vhcl.YawAcc"
11.391,-0.1037183702
11.401,-0.101494357
11.411,-0.09823904186
11.421,-0.09753313661
11.431,-0.098325409
11.441,-0.09740334004
11.451,-0.09485346824
11.461,-0.0933541432
11.471,-0.09346543252
11.481,-0.0930930078
11.491,-0.09128885716
11.501,-0.08958245814
11.511,-0.08911806345
11.521,-0.088862665
11.531,-0.08721325547
11.541,-0.08517204225
11.551,-0.08453202248
11.561,-0.08476503193
11.571,-0.0841864422
11.581,-0.08292957395
11.591,-0.08244027197
11.601,-0.08278673142
11.611,-0.08266057074
11.621,-0.08178972453
11.631,-0.08129221201
11.641,-0.08153766394
11.651,-0.08152513951
11.661,-0.08077754825
11.671,-0.08015910536
11.681,-0.08019388467
11.691,-0.08011282235
11.701,-0.07935063541
11.711,-0.07858817279
11.721,-0.07840152085
11.731,-0.07813449949
11.741,-0.07713073492
11.751,-0.07593590021
11.761,-0.07518351823
11.771,-0.07436063886
11.781,-0.07285861671
11.791,-0.0711049065
11.801,-0.0697927624
11.811,-0.06853926927
11.821,-0.0666449219
11.831,-0.06453641504
11.841,-0.06295959651
11.851,-0.06151571497
11.861,-0.05948733166
11.871,-0.05730898306
11.881,-0.05572110415
11.891,-0.05426122993
11.901,-0.05216694996
11.911,-0.04994974658
11.921,-0.04842257127
11.931,-0.04706492275
11.941,-0.0450681597
11.951,-0.04301962256
11.961,-0.04175613075
11.971,-0.04063048214
11.981,-0.03878507391
11.991,-0.03693953902
12.001,-0.0359644182
12.011,-0.03504246473
12.021,-0.03327739611
12.031,-0.03157369792
12.041,-0.03081289679
12.051,-0.02994506806
12.061,-0.02807527035
12.071,-0.02639414184
12.081,-0.02577975951
12.091,-0.024885986
12.101,-0.02287422307
12.111,-0.02128401771
12.121,-0.02091218904
12.131,-0.0200093668
12.141,-0.01785856672
12.151,-0.01645619236
12.161,-0.01641216874
12.171,-0.01545667183
12.181,-0.0131618306
12.191,-0.01178124826
12.201,-0.01058737002
12.211,-0.005904147401
12.221,0.0004969715374
12.231,0.003135921666
12.241,0.003235399025
12.251,0.006011171266
12.261,0.009056850336
12.271,0.006746388972
12.281,0.002930050949
12.291,0.004025675822
12.301,0.005292140879
12.311,0.0002698967292
12.321,-0.0040906379
12.331,-0.001397178043
12.341,-0.0001165560316
12.351,-0.006396950688
12.361,-0.009750496596
12.371,-0.004440942314
12.381,-0.003261574311
12.391,-0.01115857437
12.401,-0.01273350604
12.411,-0.004316593986
12.421,-0.004103233106
12.431,-0.0136191221
12.441,-0.01154982764
12.451,0.0005365015822
12.461,-0.002052893396
12.471,-0.01365319174
12.481,-0.006410126109
12.491,0.008334092796
12.501,-0.0002689591201
12.511,-0.01359443832
12.521,0.001380600035
12.531,0.01680868305
12.541,-0.001334040542
12.551,-0.01383029297
12.561,0.01242531464
12.571,0.02452534065
12.581,-0.006893672049
12.591,-0.01284678373
12.601,0.0284968242
12.611,0.02950275689
12.621,-0.01850373484
12.631,-0.007089092862
12.641,0.05112564564
12.651,0.02697972953
12.661,-0.03499175236
12.671,0.0009810618358
12.681,0.06398042291
12.691,0.02354813367
12.701,-0.03455098718
12.711,0.01185735688
12.721,0.06913691014
12.731,0.02076267451
12.741,-0.0307740178
12.751,0.02303967252
12.761,0.07183904946
12.771,0.01622948237
12.781,-0.0243949797
12.791,0.03555982932
12.801,0.07395514101
12.811,0.01597809605
12.821,-0.01497733686
12.831,0.04313566163
12.841,0.07262422144
12.851,0.0230391454
12.861,-0.0007643682766
12.871,0.0434810333
12.881,0.06741824746
12.891,0.03390173987
12.901,0.01462549902
12.911,0.04246494174
12.921,0.06191123649
12.931,0.04295135662
12.941,0.02799673192
12.951,0.04340561479
12.961,0.05814809352
12.971,0.04902303219
12.981,0.03846329078
12.991,0.0463739261
13.001,0.05696314946
13.011,0.05345135927
13.021,0.04668470845
13.031,0.05055347085
13.041,0.0578019321
13.051,0.05708059669
13.061,0.0530882068
13.071,0.05497793108
13.081,0.05983767286
13.091,0.0603675656
13.101,0.05827251449
13.111,0.05933173373
13.121,0.06264928728
13.131,0.06370312721
13.141,0.06265588105
13.151,0.06286477298
13.161,0.06496758014
13.171,0.06634169817
13.181,0.06624708325
13.191,0.06678808481
13.201,0.06862702221
13.211,0.06999216229
13.221,0.07022824883
13.231,0.07178918272
13.241,0.07520642877
13.251,0.07668753713
13.261,0.07618074864
13.271,0.07825379074
13.281,0.08174280822
13.291,0.08110150695
13.301,0.08018302917
13.311,0.08522553742
13.321,0.08757521957
13.331,0.08231237531
13.341,0.08575610816
13.351,0.09614218026
13.361,0.08767077327
13.371,0.08021099865
13.381,0.1047323272
13.391,0.1043439656
13.401,0.0651158914
13.411,0.1009901762
13.421,0.149148196
13.431,0.08126714826
13.441,0.05001915246
13.451,0.1310695112
13.461,0.1469618976
13.471,0.0648009032
13.481,0.07182137668
13.491,0.158771947
13.501,0.1377314478
13.511,0.06293550134
13.521,0.1044757217
13.531,0.1710016131
13.541,0.1153447106
13.551,0.07056119293
13.561,0.1421017051
13.571,0.1725378484
13.581,0.09510299563
13.591,0.08886611462
13.601,0.1731414348
13.611,0.1640214324
13.621,0.08711930364
13.631,0.1172590032
13.641,0.1894602627
13.651,0.1452716887
13.661,0.09151336551
13.671,0.152837351
13.681,0.1954388469
13.691,0.1269433349
13.701,0.1073161587
13.711,0.1854609847
13.721,0.1908895373
13.731,0.1171267107
13.741,0.1349648684
13.751,0.2087381035
13.761,0.1784339845
13.771,0.1194887161
13.781,0.1687037051
13.791,0.2201966792
13.801,0.1653268635
13.811,0.1349199861
13.821,0.1994330883
13.831,0.2201312333
13.841,0.1626221687
13.851,0.161275357
13.861,0.2191751748
13.871,0.2150092572
13.881,0.1703331321
13.891,0.187148273
13.901,0.2285741717
13.911,0.2116837949
13.921,0.1842377931
13.931,0.2092062384
13.941,0.2360029668
13.951,0.2156599462
13.961,0.2030017376
13.971,0.2312163413
13.981,0.2432899326
13.991,0.2208909988
14.001,0.2219655067
14.011,0.2496747524
14.021,0.2479254156
14.031,0.2288129926
14.041,0.2428843081
14.051,0.2640994787
14.061,0.2508594096
14.071,0.241182372
14.081,0.2632605731
14.091,0.2720857561
14.101,0.2557990849
14.111,0.257499367
14.121,0.2776866853
14.131,0.277977705
14.141,0.2670385242
14.151,0.276355952
14.161,0.2915110588
14.171,0.2883980572
14.181,0.2843539417
14.191,0.296667546
14.201,0.3051117957
14.211,0.2991167605
14.221,0.3005363345
14.231,0.312820226
14.241,0.3147715628
14.251,0.3099309802
14.261,0.3171688616
14.271,0.3268114924
14.281,0.3242066503
14.291,0.3238280416
14.301,0.334415555
14.311,0.3385927379
14.321,0.3346228004
14.331,0.340123713
14.341,0.3495578766
14.351,0.3477584422
14.361,0.3466646671
14.371,0.3562377691
14.381,0.3601563275
14.391,0.3558151424
14.401,0.3608851731
14.411,0.3697012067
14.421,0.3670277596
14.431,0.3660453558
14.441,0.3758084476
14.451,0.3778807819
14.461,0.3698059022
14.471,0.3745131195
14.481,0.3837242424
14.491,0.3773871064
14.501,0.3755096197
14.511,0.3881362677
14.521,0.386804074
14.531,0.3775575459
14.541,0.3884066045
14.551,0.3946859539
14.561,0.3805059195
14.571,0.3847301006
14.581,0.399872601
14.591,0.3858606517
14.601,0.3792386353
14.611,0.4016098678
14.621,0.3937953711
14.631,0.3722611666
14.641,0.3959106505
14.651,0.4007976949
14.661,0.3627473116
14.671,0.3787485659
14.681,0.4048489928
14.691,0.3540301621
14.701,0.3497128189
14.711,0.4060875475
14.721,0.3648759723
14.731,0.3231470883
14.741,0.3851003945
14.751,0.3818575144
14.761,0.3135512173
14.771,0.346849829
14.781,0.3829642534
14.791,0.3170766532
14.801,0.3050015867
14.811,0.3638377488
14.821,0.3264004886
14.831,0.2717019618
14.841,0.3213639855
14.851,0.3271104395
14.861,0.2538038492
14.871,0.2642334104
14.881,0.3080670238
14.891,0.2513334751
14.901,0.2115248889
14.911,0.2635244727
14.921,0.250017345
14.931,0.178280741
14.941,0.1955358386
14.951,0.227257207
14.961,0.1647106409
14.971,0.1292864829
14.981,0.1747560352
14.991,0.15899463
15.001,0.08916404843
15.011,0.100140892
15.021,0.1345729381
15.031,0.07990625501
15.041,0.03177106008
15.051,0.07066181302
15.061,0.07420875877
15.071,0.002431610599
15.081,-0.01103287283
15.091,0.03357381746
15.101,0.004265880212
15.111,-0.06269852817
15.121,-0.04590669274
15.131,-0.01146819908
15.141,-0.06530511379
15.151,-0.1168126017
15.161,-0.07882153243
15.171,-0.06156345829
15.181,-0.1316204071
15.191,-0.1638191491
15.201,-0.1119989753
15.211,-0.1135252416
15.221,-0.1885233223
15.231,-0.2057865113
15.241,-0.1504302025
15.251,-0.1618422121
15.261,-0.237344861
15.271,-0.2494940907
15.281,-0.1943335533
15.291,-0.2042404711
15.301,-0.2802256942
15.311,-0.2957110107
15.321,-0.2396104336
15.331,-0.2411051244
15.341,-0.3170318007
15.351,-0.3421000838
15.361,-0.2853411734
15.371,-0.2739336193
15.381,-0.3467854857
15.391,-0.3859022856
15.401,-0.3330535293
15.411,-0.3053946793
15.421,-0.3698894382
15.431,-0.4251931608
15.441,-0.3830408454
15.451,-0.3375647068
15.461,-0.3862715065
15.471,-0.4566916823
15.481,-0.4345743358
15.491,-0.3745462
15.501,-0.4000298083
15.511,-0.4788593054
15.521,-0.484066397
15.531,-0.4192603528
15.541,-0.415725559
15.551,-0.4915266931
15.561,-0.5246322751
15.571,-0.4693213105
15.581,-0.4388693273
15.591,-0.4985125065
15.601,-0.5538408756
15.611,-0.5196090937
15.621,-0.4704892933
15.631,-0.5039832592
15.641,-0.5704166889
15.651,-0.5650845766
15.661,-0.5113132596
15.671,-0.5159256458
15.681,-0.5835136175
15.691,-0.6016386151
15.701,-0.5476406217
15.711,-0.5324755311
15.721,-0.5949005485
15.731,-0.6304936409
15.741,-0.5854222178
15.751,-0.5551834106
15.761,-0.606369853
15.771,-0.6549755335
15.781,-0.6237171292
15.791,-0.5838170648
15.801,-0.61979568
15.811,-0.6742741466
15.821,-0.6593181491
15.831,-0.6175252795
15.841,-0.6389970183
15.851,-0.6935956478
15.861,-0.690516293
15.871,-0.6496795416
15.881,-0.6609846354
15.891,-0.7129795551
15.901,-0.7182409763
15.911,-0.6813572049
15.921,-0.6864574552
15.931,-0.7337789536
15.941,-0.7435780764
15.951,-0.7126788497
15.961,-0.7156799436
15.971,-0.7563984394
15.981,-0.7666068077
15.991,-0.7427186966
16.001,-0.7465674281
16.011,-0.7801800966
16.021,-0.7884973288
16.031,-0.7715673447
16.041,-0.7777732611
16.051,-0.8043852448
16.061,-0.8098111749
16.071,-0.7994955778
16.081,-0.8083226085
16.091,-0.8281904459
16.101,-0.830843389
16.111,-0.8263721466
16.121,-0.836640954
16.131,-0.8501555324
16.141,-0.8509759903
16.151,-0.8508060575
16.161,-0.8597391248
16.171,-0.8665217161
16.181,-0.8660559058
16.191,-0.8696399927
16.201,-0.8791323304
16.211,-0.8821918368
16.221,-0.8817082644
16.231,-0.8865504861
16.241,-0.891277194
16.251,-0.8911688924
16.261,-0.8924916983
16.271,-0.8963546753
16.281,-0.8975296617
16.291,-0.897544086
16.301,-0.8995812535
16.311,-0.9011760354
16.321,-0.900863409
16.331,-0.9012570977
16.341,-0.9019836783
16.351,-0.9011847973
16.361,-0.9000999928
16.371,-0.899422884
16.381,-0.8979098797
16.391,-0.8958864212
16.401,-0.8941918612
16.411,-0.8921689391
16.421,-0.8897037506
16.431,-0.8867394924
16.441,-0.8837240338
16.451,-0.8811671734
16.461,-0.8781248331
16.471,-0.8748133183
16.481,-0.870963037
16.491,-0.8658147454
16.501,-0.8608279824
16.511,-0.8561986089
16.521,-0.8510396481
16.531,-0.846075356
16.541,-0.8416475058
16.551,-0.836974442
16.561,-0.8319952488
16.571,-0.8272199035
16.581,-0.8221775293
16.591,-0.8164667487
16.601,-0.8104410768
16.611,-0.8039405346
16.621,-0.7967709899
16.631,-0.7893217206
16.641,-0.7817378044
16.651,-0.7740318179
16.661,-0.7665566802
16.671,-0.7594687343
16.681,-0.7526951432
16.691,-0.746295929
16.701,-0.7401763797
16.711,-0.7340109348
16.721,-0.7275743484
16.731,-0.7206571102
16.741,-0.7130014896
16.751,-0.7045465708
16.761,-0.6952614188
16.771,-0.6852893233
16.781,-0.6754571795
16.791,-0.6653466821
16.801,-0.6554808021
16.811,-0.6466997266
16.821,-0.6384382844
16.831,-0.6308497787
16.841,-0.624306798
16.851,-0.6180260181
16.861,-0.6115039587
16.871,-0.6047036648
16.881,-0.5969641805
16.891,-0.5879181623
16.901,-0.5778764486
16.911,-0.5669215918
16.921,-0.5552813411
16.931,-0.5437709689
16.941,-0.5328789949
16.951,-0.5228087902
16.961,-0.5140358806
16.971,-0.5065291524
16.981,-0.4997414649
16.991,-0.4933077097
17.001,-0.4866811037
17.011,-0.479128927
17.021,-0.4703865051
17.031,-0.4604377449
17.041,-0.4493286014
17.051,-0.4375461638
17.061,-0.4257627428
17.071,-0.4144192934
17.081,-0.4039331377
17.091,-0.3946123123
17.101,-0.3862957954
17.111,-0.3785984814
17.121,-0.371180743
17.131,-0.3635598123
17.141,-0.3552780747
17.151,-0.3462462425
17.161,-0.3365094066
17.171,-0.3261471689
17.181,-0.3154495955
17.191,-0.3045406342
17.201,-0.2938497365
17.211,-0.2842103839
17.221,-0.275237143
17.231,-0.2664729655
17.241,-0.2583650649
17.251,-0.2505738437
17.261,-0.242153421
17.271,-0.2334215343
17.281,-0.2248025388
17.291,-0.2155471146
17.301,-0.205772832
17.311,-0.1968722045
17.321,-0.1880308241
17.331,-0.1783495396
17.341,-0.1696330607
17.351,-0.1620500386
17.361,-0.1531200558
17.371,-0.1440124959
17.381,-0.137161985
17.391,-0.1292807311
17.401,-0.1189254299
17.411,-0.1116146371
17.421,-0.1059149131
17.431,-0.09476161748
17.441,-0.08494467288
17.451,-0.08280938119
17.461,-0.07387761027
17.471,-0.05783287063
17.481,-0.05770951509
17.491,-0.05890204385
17.501,-0.03357514367
17.511,-0.02420388907
17.521,-0.04875964671
17.531,-0.02300615422
17.541,0.02524128556
17.551,-0.02182262391
17.561,-0.04962630197
17.571,0.02010968141
17.581,0.04886241257
17.591,-0.0175792072
17.601,-0.01966254041
17.611,0.06015890092
17.621,0.06442726403
17.631,-0.005037131719
17.641,0.01332427189
17.651,0.09232255071
17.661,0.07648767531
17.671,0.01245448552
17.681,0.04771396145
17.691,0.1218457893
17.701,0.09170036018
17.711,0.03611883149
17.721,0.08388916403
17.731,0.153035596
17.741,0.1112710834
17.751,0.06052070111
17.761,0.1161602288
17.771,0.1791592687
17.781,0.1304905117
17.791,0.08313504606
17.801,0.1423911601
17.811,0.2025283873
17.821,0.1522870064
17.831,0.1048595682
17.841,0.1629844159
17.851,0.2252526134
17.861,0.1792921722
17.871,0.1268910617
17.881,0.1794723123
17.891,0.2475646734
17.901,0.211736083
17.911,0.1502193063
17.921,0.1916646212
17.931,0.2682862878
17.941,0.2486509234
17.951,0.176643312
17.961,0.2002517432
17.971,0.2820942402
17.981,0.2842918932
17.991,0.2080606371
18.001,0.2081294656
18.011,0.2878377438
18.021,0.3158268929
18.031,0.2481778562
18.041,0.2209936976
18.051,0.2880586982
18.061,0.3411498368
18.071,0.2938392162
18.081,0.2399536371
18.091,0.2837334871
18.101,0.356911242
18.111,0.3376041353
18.121,0.2674020231
18.131,0.2805360854
18.141,0.3599922359
18.151,0.3757618368
18.161,0.3067010939
18.171,0.2838823497
18.181,0.3523638844
18.191,0.4014916122
18.201,0.3528075218
18.211,0.2987081409
18.221,0.3398600519
18.231,0.4120714068
18.241,0.3976442516
18.251,0.327378422
18.261,0.3308714926
18.271,0.4061179757
18.281,0.4313621819
18.291,0.3682656288
18.301,0.3329596817
18.311,0.3905979991
18.321,0.4485442638
18.331,0.4144790769
18.341,0.3522843719
18.351,0.3746008873
18.361,0.4500693977
18.371,0.4595827162
18.381,0.3913956583
18.391,0.3659256995
18.401,0.4294751585
18.411,0.4815937281
18.421,0.4401450157
18.431,0.3796283007
18.441,0.4052619636
18.451,0.4768615663
18.461,0.4815539718
18.471,0.4211978614
18.481,0.4038011432
18.491,0.4603270888
18.501,0.499001354
18.511,0.4622057378
18.521,0.4189035892
18.531,0.4427748322
18.541,0.4934521317
18.551,0.4907198548
18.561,0.4466356337
18.571,0.4392099082
18.581,0.484102875
18.591,0.5049312115
18.601,0.4685284495
18.611,0.442516923
18.621,0.4741242528
18.631,0.508395195
18.641,0.4873940051
18.651,0.451964587
18.661,0.4669147432
18.671,0.5062817931
18.681,0.5017725229
18.691,0.464656502
18.701,0.4635096788
18.711,0.5008174181
18.721,0.5104889274
18.731,0.4776091576
18.741,0.4638758004
18.751,0.4948130548
18.761,0.5148391724
18.771,0.4894975126
18.781,0.4675260484
18.791,0.4903220534
18.801,0.5166665316
18.811,0.4997184277
18.821,0.4732973278
18.831,0.4880624115
18.841,0.517570734
18.851,0.5083314776
18.861,0.4800939262
18.871,0.4880343676
18.881,0.5186066031
18.891,0.5157104135
18.901,0.4874250591
18.911,0.4902269542
18.921,0.5206175447
18.931,0.5219977498
18.941,0.4940683544
18.951,0.4935656488
18.961,0.5237598419
18.971,0.5278023481
18.981,0.5001986623
18.991,0.4983513057
19.001,0.5287454128
19.011,0.5333928466
19.021,0.50601089
19.031,0.5049033761
19.041,0.5355314016
19.051,0.5390651226
19.061,0.5116294026
19.071,0.5128934383
19.081,0.5441068411
19.091,0.5447839499
19.101,0.517187655
19.111,0.522656858
19.121,0.5542747974
19.131,0.5502111316
19.141,0.5230603218
19.151,0.5346626639
19.161,0.5656220913
19.171,0.554975152
19.181,0.5299562812
19.191,0.5493532419
19.201,0.5772902966
19.211,0.558776319
19.221,0.5389906764
19.231,0.5668673515
19.241,0.5880119801
19.251,0.5618808866
19.261,0.5516728759
19.271,0.5865666866
19.281,0.5962796211
19.291,0.565469265
19.301,0.5692329407
19.311,0.6064038277
19.321,0.6007923484
19.331,0.5717824101
19.341,0.5919635296
19.351,0.6232898831
19.361,0.602140367
19.371,0.5840989351
19.381,0.6186556816
19.391,0.6345194578
19.401,0.601575613
19.411,0.6064543724
19.421,0.6473788619
19.431,0.6331117153
19.441,0.6045268774
19.451,0.639236927
19.461,0.6611138582
19.471,0.6236813664
19.481,0.6260558963
19.491,0.6704063416
19.501,0.655079186
19.511,0.6251558065
19.521,0.6611506343
19.531,0.6800019741
19.541,0.6419409513
19.551,0.6478529572
19.561,0.6868430376
19.571,0.6668482423
19.581,0.6451224089
19.591,0.6785777211
19.601,0.6849222183
19.611,0.6546250582
19.621,0.667212069
19.631,0.6898998022
19.641,0.6689068675
19.651,0.661611855
19.661,0.6849048734
19.671,0.6798276305
19.681,0.6630659103
19.691,0.676438868
19.701,0.6830077171
19.711,0.6674790382
19.721,0.6688965559
19.731,0.6781130433
19.741,0.6679868102
19.751,0.6604947448
19.761,0.6669309139
19.771,0.6647305489
19.781,0.6561743617
19.791,0.657700479
19.801,0.6591997743
19.811,0.6526306868
19.821,0.6494199634
19.831,0.6496385932
19.841,0.6446015239
19.851,0.6386191249
19.861,0.6362497211
19.871,0.632045567
19.881,0.6255329847
19.891,0.6213406324
19.901,0.6176126003
19.911,0.6119043827
19.921,0.6062342525
19.931,0.6019056439
19.941,0.5971949697
19.951,0.5918263793
19.961,0.5869490504
19.971,0.5818110704
19.981,0.576141119
19.991,0.5701211095
20.001,0.5638383031
20.011,0.5572832227
20.021,0.5504320264
20.031,0.5436015725
20.041,0.537003696
20.051,0.5305836201
20.061,0.5243999958
20.071,0.5184810162
20.081,0.5126350522
20.091,0.5066999197
20.101,0.5006136298
20.111,0.4942510724
20.121,0.487516433
20.131,0.480458051
20.141,0.4731414616
20.151,0.4656206071
20.161,0.4580277503
20.171,0.4504789114
20.181,0.443020016
20.191,0.4356955886
20.201,0.4285289347
20.211,0.4214774966
20.221,0.4144886434
20.231,0.4074870348
20.241,0.4004050791
20.251,0.3932123482
20.261,0.3858892322
20.271,0.3784352541
20.281,0.3708790839
20.291,0.3632568121
20.301,0.3556486964
20.311,0.3480872512
20.321,0.3405704796
20.331,0.3331293166
20.341,0.3257758319
20.351,0.3184746504
20.361,0.3112113774
20.371,0.3039695919
20.381,0.2967271507
20.391,0.2894791067
20.401,0.2822341323
20.411,0.2749948204
20.421,0.2677720487
20.431,0.2606021464
20.441,0.2534892261
20.451,0.2463911176
20.461,0.2393498868
20.471,0.2324071974
20.481,0.2255160511
20.491,0.2186697125
20.501,0.2119208127
20.511,0.2052346021
20.521,0.1985812783
20.531,0.1919699013
20.541,0.1854673177
20.551,0.1790521145
20.561,0.1726554036
20.571,0.1663290262
20.581,0.1601173282
20.591,0.1539442986
20.601,0.147805348
20.611,0.1417865753
20.621,0.1358581334
20.631,0.1299436092
20.641,0.1241095215
20.651,0.1184167117
20.661,0.1127979308
20.671,0.1071746722
20.681,0.1016488522
20.691,0.0962786302
20.701,0.09093829989
20.711,0.0856270045
20.721,0.08049184084
20.731,0.07547269762
20.741,0.07042783499
20.751,0.06548409909
20.761,0.0607483536
20.771,0.0560275875
20.781,0.05127634853
20.791,0.04673883691
20.801,0.04236184806
20.811,0.03787584975
20.821,0.03347527236
20.831,0.02940452099
20.841,0.02529296279
20.851,0.0210312698
20.861,0.0170878116
20.871,0.01334043965
20.881,0.009339551441
20.891,0.005408730358
20.901,0.00197401573
20.911,-0.001507752691
20.921,-0.005328746978
20.931,-0.008688148111
20.941,-0.01156200282
20.951,-0.01492976863
20.961,-0.01848725975
20.971,-0.0211127419
20.981,-0.02363421023
20.991,-0.02718271501
21.001,-0.03025675751
21.011,-0.0319654122
21.021,-0.03460249677
21.031,-0.03845805675
21.041,-0.04042155668
21.051,-0.04128666967
21.061,-0.04486149177
21.071,-0.04869944602
21.081,-0.04860758036
21.091,-0.04938698933
21.101,-0.05483304709
21.111,-0.05718975887
21.121,-0.05426254123
21.131,-0.05718905479
21.141,-0.06484861672
21.151,-0.06274852157
21.161,-0.05762768909
21.171,-0.06651564687
21.181,-0.07425132394
21.191,-0.06328573823
21.201,-0.06043937802
21.211,-0.07989621907
21.221,-0.0800813809
21.231,-0.05653684214
21.241,-0.0678448379
21.251,-0.09888010472
21.261,-0.07475853711
21.271,-0.04297477752
21.281,-0.09029551595
21.291,-0.1192418411
21.301,-0.05025706813
21.311,-0.03139844164
21.321,-0.107595399
21.331,-0.1209489852
21.341,-0.04226189852
21.351,-0.03582367674
21.361,-0.1153469086
21.371,-0.1185993701
21.381,-0.03902010992
21.391,-0.0416729711
21.401,-0.1208828613
21.411,-0.1131447032
21.421,-0.03497368097
21.431,-0.05078591779
21.441,-0.128981784
21.451,-0.112084493
21.461,-0.03835879266
21.471,-0.06095219404
21.481,-0.1323778629
21.491,-0.1062276289
21.501,-0.03668117896
21.511,-0.06516009569
21.521,-0.1307633519
21.531,-0.09900058806
21.541,-0.03428870812
21.551,-0.06624151021
21.561,-0.1268245578
21.571,-0.09366679192
21.581,-0.03455216065
21.591,-0.06480643898
21.601,-0.1191557273
21.611,-0.0919310376
21.621,-0.0404789187
21.631,-0.06180237606
21.641,-0.1076592281
21.651,-0.09056761861
21.661,-0.04779383168
21.671,-0.05834302306
21.681,-0.09475359321
21.691,-0.08740232885
21.701,-0.05393091589
21.711,-0.05614512041
21.721,-0.08365819603
21.731,-0.08317101747
21.741,-0.05830578133
21.751,-0.05562647805
21.761,-0.07590501755
21.771,-0.07936354727
21.781,-0.0615359731
21.791,-0.05649071559
21.801,-0.07104897499
21.811,-0.07639709115
21.821,-0.06387759
21.831,-0.05805236101
21.841,-0.06861309707
21.851,-0.07532206923
21.861,-0.06684206426
21.871,-0.0610124059
21.881,-0.07103715092
21.891,-0.07805012167
21.901,-0.06767086685
21.911,-0.06209144369
21.921,-0.07650835067
21.931,-0.08275742829
21.941,-0.06573561579
21.951,-0.06301410496
21.961,-0.08740060031
21.971,-0.08796864748
21.981,-0.05801997334
21.991,-0.06777603179
22.001,-0.109005928
22.011,-0.08813468367
22.021,-0.04027406126
22.031,-0.08591583371
22.041,-0.1419904083
22.051,-0.08914592862
22.061,-0.03477673233
22.071,-0.09062929451
22.081,-0.1487756819
22.091,-0.095553644
22.101,-0.04175332934
22.111,-0.09809437394
22.121,-0.1569383144
22.131,-0.1042667925
22.141,-0.05104842409
22.151,-0.1077169925
22.161,-0.1674754024
22.171,-0.1160580888
22.181,-0.06189907715
22.191,-0.1174398065
22.201,-0.1796329767
